EAR,MAR,Pitch,Blink_Count,Label
0.22931719901237163,0.028339509338136032,0.5096894341780418,1,0
0.20185330977587623,0.12943645272104437,0.5401747790349786,5,1
0.34690724972817244,0.03052223428942562,0.4237672032847647,0,1
0.2665875581268617,0.21286629619283987,0.4512506792802509,5,1
0.28431564362779127,0.20590054822036344,0.4246297726518134,1,0
0.3207508606852601,0.042577531535776786,0.5333808150435636,0,1
0.20193020016526525,0.18049879121517806,0.5687207808323921,4,0
0.3066050484986801,0.10071396015050318,0.4846099345469185,4,0
0.2948354032369074,0.08134737736605524,0.4715941670230863,6,1
0.30020894228349304,0.049401002721976096,0.48163358177063903,6,0
0.2227705247421633,0.21000299331865963,0.4750956012647397,3,1
0.1722001717167635,0.23777218244594014,0.5477753082286202,0,0
0.23136126326577855,0.2871525350966811,0.6399116636577163,0,0
0.3164733603299763,0.05122981859243311,0.6231896314238755,6,1
0.261905508588047,0.07434868325221951,0.49574770088251474,5,0
0.1353977830986874,0.04831493366493805,0.4922558630091617,5,1
0.3510059040966893,0.3442273292656086,0.6799151401735808,0,1
0.28455020528022446,0.21448558906068582,0.5358933592307653,1,0
0.23097247097753598,0.16813275264039046,0.44447203516716166,5,1
0.2781803380065812,0.16988884564247758,0.5851833189517036,6,1
0.3272764723108543,0.30724298447088094,0.4362552193148282,0,1
0.15468166755734053,0.23325670675919322,0.5216204443004203,2,0
0.3328381175081071,0.043477786248535294,0.4651285923336169,0,1
0.2997432956189628,0.03175216084882528,0.4606367226900087,4,1
0.31708106240317235,0.2076235981051892,0.606157891897648,1,1
0.24249986396682133,0.061764728162293434,0.49415281620241414,6,1
0.2545167498563754,0.1337904319773874,0.4951566689678959,6,1
0.2688644181580256,0.1928521273646086,0.5767112903230261,0,0
0.23958595664436336,0.1986708192218224,0.5149204721399006,3,0
0.29512882547406943,0.08009379587706474,0.5461216039440299,0,1
0.21998384929631515,0.12670655018342702,0.5131057089943805,1,1
0.20461083561851523,0.15218103026984692,0.5049101390948953,7,0
0.3422148189667846,0.06750209478314483,0.5062877471410618,0,1
0.3054948798925685,0.04013388495930937,0.5467840652264617,0,0
0.30040823365499636,0.04556758025397354,0.46496088772823707,7,1
0.13229019614231557,0.10915342771752917,0.4746155298117256,0,0
0.23537043841552951,0.1587815852899315,0.6258591056906243,5,1
0.3130577214833782,0.13112304465715752,0.4315737892334717,6,1
0.3101728242218617,0.1909208860552465,0.35626113586593344,3,0
0.2924490120136109,0.12347553973013986,0.4886467685239355,3,0
0.23377402643763368,0.03202731786024001,0.5500884300966441,2,0
0.2836182270022927,0.2253683183933964,0.5034150441347877,2,0
0.2547750283082056,0.1320532777236844,0.45165681574651995,4,0
0.25362046189608833,0.205943233531291,0.5105849213385609,6,0
0.1381598152745644,0.18972812586418406,0.5663004540446046,0,0
0.20730954534067358,0.34666880803976763,0.6073458795177804,7,0
0.30570596272598105,0.13090560836507642,0.5713926957984439,2,1
0.23407250863824644,0.02219968568617204,0.5303550937365585,5,0
0.20418861020268217,0.10124327541138056,0.4970980801988105,6,0
0.29554356278569593,0.021787766774240085,0.5148559907909878,0,0
0.23342244590731107,0.098179241695345,0.5666356222314629,0,1
0.25308792913419226,0.208058488678363,0.5996273147239916,0,0
0.2532889763706269,0.20450326394625176,0.7607446166408235,7,1
0.27936167858931893,0.10897376361591961,0.5296871843427169,1,0
0.28625697275521333,0.05486804791320776,0.5433908973432763,7,0
0.33276293446091454,0.084181022206038,0.6469990648147608,0,1
0.24424592986211116,0.17437252869424763,0.501831752474669,6,0
0.3447519926591519,0.02531834637135357,0.5033236664153843,3,1
0.1899501522446645,0.2715214849468951,0.5710165740761675,2,1
0.2184740520363111,0.24621514117558976,0.5761109147218961,0,0
0.2732261800376349,0.05833620421830116,0.5282066141568516,2,0
0.3465122263945421,0.05355400285045088,0.4731410831019863,3,1
0.2655747229017489,0.013026904268271725,0.4214696275643686,7,0
0.34893606090326357,0.36676995941007196,0.707761822616843,7,1
0.29227213807865304,0.2350699104087182,0.5237176297364526,3,1
0.21072000742132774,0.15531470757783783,0.5772343905729345,2,0
0.28398610621796605,0.13141910815581273,0.44496560725839635,0,0
0.2908337075067263,0.02023431743942268,0.5261479994047669,7,0
0.2550827423761267,0.22503539558015595,0.6163417129443856,5,1
0.24448282844336916,0.013087110875991091,0.4466844995078682,0,1
0.2513697262308547,0.19118936452720434,0.5354138261762109,2,1
0.2909605523476034,0.14095834069165503,0.552054319202316,1,1
0.25219272973383544,0.1612950253014352,0.5937961832502182,0,1
0.2728388105105545,0.11809810668588433,0.5474402723489105,7,0
0.3146628778563543,0.04200252313226452,0.5337152297230893,5,1
0.2932209509278717,0.015835899869760806,0.5382528565053547,5,1
0.3299458359685049,0.07453219681668571,0.6627904791810657,1,1
0.2676219244080056,0.11016829165501454,0.49639642598485384,2,0
0.27569504894310715,0.0863869075235862,0.5258598219564894,2,1
0.25179432072932373,0.26267990017886533,0.554580230912831,0,0
0.24789994176674773,0.1129281362743484,0.5520557496382122,3,0
0.2892273949750033,0.21678587374717403,0.5759413962965432,7,1
0.2643547687405783,0.33176713492868076,0.5132326895168616,0,0
0.3286935277803943,0.041919215724141666,0.34245498591957946,0,1
0.2781135539600184,0.10583879821363834,0.5679530417399618,7,0
0.3463130814411664,0.425467656875149,0.6363946630906723,0,1
0.24938353882882103,0.017518494932927654,0.46887037781872665,2,1
0.31847634289689103,0.015699765997732523,0.5624595199867841,5,1
0.22799501655071144,0.17342371755781827,0.4660847318697317,1,0
0.21794042394210333,0.254125029596245,0.7171640739121283,6,0
0.2956246898480662,0.035117441191299885,0.5247328930914671,0,1
0.3148219628591594,0.06906292015676298,0.5112935087382184,2,1
0.2798274968669116,0.17412347929938526,0.5333981959227148,3,0
0.3176510711545499,0.33508594125386737,0.5866286063386486,3,0
0.2733499073353966,0.2689267744410796,0.6218599179895541,4,1
0.2421100050507027,0.06554954637295518,0.46044278995633503,3,1
0.3116940077591664,0.3807868643653035,0.6931046848064759,0,1
0.27267508665637985,0.26957690548551316,0.6085994108965468,0,1
0.2663088554348307,0.01449600134858115,0.48084046091450333,6,0
0.23627587952702764,0.21808768750057075,0.5907574664833263,5,0
0.2797905451795511,0.39662410797455383,0.6035436997043757,6,0
0.3978410137588243,0.343230613789425,0.565815878630506,4,1
0.28861722475777835,0.0,0.5747920463183227,3,0
0.2459871323081872,0.17012941993046576,0.5072072243763724,1,0
0.3675887961222911,0.12388730241781956,0.5976899109298344,7,1
0.2952216962754178,0.07446067775435711,0.47666719713725325,2,0
0.30296699395805443,0.17060602934849317,0.5057706185426124,7,0
0.3231422931055029,0.0497714601016927,0.5772893756500167,0,0
0.3556157713947906,0.0714549535039952,0.4963149738396253,3,1
0.31550132382185037,0.171766390019002,0.45325448599916235,4,0
0.22226931843979464,0.3737519067353675,0.6366898961051043,4,0
0.28965520495755626,0.007549047917817671,0.4648443267119323,3,0
0.2381231348031541,0.026431620481105873,0.4849135818428693,3,0
0.29431044237290616,0.03132210173519483,0.5350818867746204,6,1
0.22544683050015932,0.10286492908771619,0.5803134364594017,0,1
0.3006020250235647,0.0202263248534718,0.38736033429126854,6,1
0.20518078672292656,0.07294934230077438,0.45653400639545116,7,1
0.22248849330475984,0.19928560240642262,0.557518659444225,6,0
0.2541535783825379,0.30764667032716375,0.6044596116579198,6,0
0.2336578414949949,0.10030620110022757,0.45855741951386686,1,0
0.29840490236426503,0.007078510273373336,0.5065334530829196,5,1
0.2290199546248887,0.1042668809171135,0.6027467333565326,3,0
0.2738830767635855,0.16739858890946213,0.49655987619951336,5,0
0.2962822984171752,0.1499567270271844,0.4508836625204047,2,0
0.24927695057387886,0.010561066039698959,0.5523746063219208,2,0
0.2901938001910136,0.3083631930491491,0.47295617305495913,4,1
0.2937378319992977,0.2296150588616048,0.5795423548445853,5,0
0.25253250117455317,0.2799403741635842,0.5358704918317574,3,0
0.3017631549836167,0.1851029083722836,0.6049830267004705,7,1
0.08885844021508729,0.017333773447001193,0.497625616985712,0,0
0.36795895974294335,0.025092991859642984,0.4944141135922671,0,1
0.3253748799697465,0.11832459559144692,0.6603324179323617,2,1
0.2757342460915052,0.1309361865204259,0.43209654842554596,5,0
0.2828751958845046,0.3343368505131905,0.5660902365554747,6,0
0.29330102039710865,0.026068433949648525,0.5197194040930426,5,0
0.30344076619334936,0.03861450344650482,0.5641400818441578,0,1
0.25093362835393157,0.12814477085664527,0.5459449788894252,6,0
0.3153535772778832,0.01477967426071013,0.4402974687232936,7,0
0.29152678324773285,0.08003136923832141,0.568466924077818,6,0
0.28738974622340907,0.03851093255563213,0.62640717148213,0,0
0.28870235223486934,0.23803959240621672,0.5609352683778897,0,0
0.2503368131089258,0.0211819222534486,0.431636596107511,0,1
0.28908777905341265,0.06877948415814845,0.49155365862593015,0,0
0.24427862813155365,0.31303924730755467,0.5508203296194883,0,1
0.321084989896993,0.19383862506800947,0.4982497106994513,4,0
0.3003018841214838,0.2541771709935044,0.552049857958091,3,0
0.16828853819760792,0.29526862922780267,0.4946701923299154,1,0
0.22945664943213787,0.04362385547839734,0.51952425789049,4,0
0.3199705081279539,0.09260157113058824,0.5368416036079726,1,1
0.2201711587532991,0.04315863602370061,0.5936126060775367,4,0
0.23772330183039858,0.032653948253701194,0.504284122040728,5,0
0.3353694827721798,0.02677418812419953,0.5296878818567738,1,0
0.24779802185403954,0.013242727925078262,0.47457110519039203,0,0
0.25677287134417015,0.04200192728260282,0.5717662768401143,5,1
0.25990409856294416,0.18965289561536505,0.4953698758368376,5,0
0.1985899012641771,0.27221395718543084,0.5418272697472701,1,0
0.29010707248183304,0.3819090795824698,0.5873116474711857,0,1
0.24291184288597054,0.041159468924030766,0.12896115797674265,0,1
0.199009193645601,0.22663273753755922,0.45617076805111323,0,1
0.3238211887766266,0.21249494922409162,0.47074679655181906,0,1
0.1622077474052806,0.5437012367581838,0.5857115366951159,7,1
0.1848004589307557,0.5361850551117563,0.7303773611667408,3,0
0.3337558899021149,0.13891045006511024,0.49350748760923435,5,1
0.2979583746864512,0.23527780813777793,0.5242825439235967,5,1
0.21442721868356718,0.018825841527682016,0.5323175381932285,4,0
0.2705186509183877,0.1779123075568475,0.5647178944580695,3,0
0.3455057792113413,0.017743273852898374,0.4560044749189289,1,1
0.30885044539086615,0.07047612064715666,0.49791805062717537,4,0
0.2570521988783267,0.19484371945559684,0.5354906733075511,3,0
0.23494974129124852,0.30639215698636096,0.5317268233947989,0,1
0.2732516689974169,0.016591060584634613,0.44668314126832165,5,0
0.28383430754420963,0.05342569677611159,0.4999580523565711,1,0
0.3546828247862346,0.022233623711451055,0.411807411722915,4,1
0.3075665241622235,0.270193062011824,0.5821783187655747,3,1
0.28614668329912574,0.19893117398683677,0.41806582162238926,4,0
0.23273331119417018,0.05012173555639897,0.4845258102902197,5,0
0.20421949134330944,0.06837172849748233,0.5095126166266726,4,0
0.1856413835312842,0.5185380462895529,0.6156763091189967,3,0
0.3769147665901189,0.24418014997847692,0.6250167057975491,3,1
0.32333729473736694,0.1761511866404222,0.5574025677910737,6,1
0.25395287517000587,0.21051846150543269,0.593498792501886,0,1
0.3076406246583128,0.2761865731984365,0.48077203585601547,5,0
0.3101794112473659,0.03183592533271705,0.46314798899083826,0,1
0.26009781945733024,0.1562768481467853,0.5553587396125699,5,0
0.22523305516406883,0.2090951421493072,0.4686017748569473,2,1
0.28958729112427667,0.12097222666406757,0.5487928144549051,6,0
0.31448478045129297,0.10479584850181359,0.5471234557981312,5,1
0.2867045141025396,0.004038961269223513,0.5390802888731353,0,1
0.2402129457813073,0.15660075470691207,0.5046580322825869,3,0
0.22424351110424418,0.137067630659566,0.5270399930078641,0,1
0.17110039321185797,0.48659166125412273,0.6450781400033261,6,0
0.33033600731305196,0.04319002413051474,0.46136100127326557,0,0
0.26733486632945475,0.017251263461782185,0.45400217613328536,2,0
0.20153654117358094,0.4629868727460718,0.6841280650554633,0,0
0.2544760217412639,0.20325005144997477,0.4932747690223085,2,0
0.2979197541540118,0.16301077172666437,0.6549607016402113,5,1
0.2690190699443394,0.06626289277884519,0.5264967185154134,4,1
0.34040610484746925,0.07174074429251842,0.5351849934542373,0,1
0.2764466479230366,0.029314029295778928,0.5166261685104697,6,0
0.2903376612144266,0.039784835197512795,0.5788390441931971,7,1
0.307438055432373,0.0617374334573241,0.553376217325086,0,1
0.2916952493596521,0.05831128540189438,0.49827815587327606,0,1
0.2982300848956845,0.17307096249424964,0.5570542645153278,5,0
0.2653637888959616,0.22398349141667043,0.46064579849742177,2,0
0.28913865957079893,0.07780512418981189,0.5357600789388156,5,1
0.30286097711516147,0.015773809257622135,0.4113958806952281,7,1
0.20598417228220472,0.332101621469695,0.49677865708864555,6,1
0.2506209394988872,0.2187523749787659,0.5693398710574957,0,0
0.24842472419959116,0.13760014545674348,0.5343285073389964,1,0
0.35165349115123645,0.06208887142220074,0.6051278737621876,2,1
0.319560663084886,0.02807190477821085,0.40036220608528683,2,1
0.16404732455552487,0.05167152616631126,0.5288884882857616,2,1
0.214171872803204,0.27147848288212917,0.5958536373903989,3,0
0.3001950333831783,0.029066375437864472,0.540578072345733,0,0
0.2760297463794266,0.05972197835536794,0.5112399942712638,1,1
0.26621717023230457,0.0196256948369497,0.4697438979610642,0,1
0.3491798683385031,0.08385805696965162,0.5286794643452069,3,1
0.30153421868896707,0.014439323498780337,0.5833899407602893,0,0
0.25837625791028435,0.03218229184366811,0.5291593469010503,2,0
0.22407135186998128,0.5838124968256074,0.5968319551443293,1,1
0.33150938030793786,0.08398071129929467,0.45049249152469817,0,1
0.22672515712836377,0.10831565485188197,0.5607960201568746,6,0
0.2795954292634806,0.019041835197912086,0.4710808325535127,5,0
0.26036392863438934,0.1240499391228209,0.5029121389388015,5,0
0.36479229739349184,0.03998882211832878,0.4379174061180192,3,1
0.28328030758832967,0.03618779177272892,0.4651072317439343,7,1
0.2695832868021827,0.07148252840911079,0.499649690894291,7,1
0.2128939348977409,0.3747456603857674,0.6422647057706075,6,1
0.27899832504482097,0.30549089068946494,0.48275906586078726,5,0
0.2787797483977933,0.058033432490290804,0.5325624080751287,4,0
0.2907475333673285,0.32242044723413266,0.5403247598684517,1,0
0.2867801256712213,0.08046492027493954,0.4911067637805265,2,1
0.26733588840740674,0.1811976155212301,0.5808830998086942,0,1
0.3482901218142003,0.027098306448429522,0.533839288153723,2,1
0.2307225288162496,0.26137662768650716,0.7118014237479918,4,0
0.27417476386448714,0.05105063805564771,0.4631697506764135,5,1
0.22184440915271314,0.04043534628023332,0.4881549230109552,6,1
0.26185748734601944,0.22705162252787037,0.6053795708667635,7,0
0.27204731416577055,0.09253535515924718,0.4678941777314144,2,1
0.26727421382986416,0.02744868543472543,0.5020713598909744,2,1
0.23963294162149873,0.15800385444349976,0.5505972733933848,0,0
0.23501647155789634,0.10352791015481266,0.5398575108806036,0,0
0.29350811971873236,0.25031182526747753,0.4963962303775096,1,0
0.3258933598753171,0.023118372652267204,0.41496099175783796,3,1
0.2712580441729548,0.15835336511358045,0.5735620856421992,5,1
0.2597835835149599,0.12363320326079708,0.5372442413423384,5,0
0.2583646335513927,0.06807324769098615,0.47421564082509365,4,0
0.2457442517053597,0.3358736803695747,0.5779067785410791,0,0
0.2967446875467208,0.29041880192588615,0.5740030812911078,5,1
0.2560114031633063,0.029293092496827027,0.48662034916127095,2,1
0.33991918919301534,0.07570957738508174,0.5482745410812649,1,0
0.26834935247549085,0.1830671068050401,0.5565431155880488,0,0
0.25624383304000764,0.020367086673779476,0.5303398588564944,0,0
0.29671834871534447,0.21287211481567286,0.4786107740230793,0,0
0.24919669894737814,0.27863875614463346,0.6829699089476359,0,1
0.2557924903807423,0.028879834620499843,0.41789232362262313,5,0
0.2636842982825386,0.02778219240578562,0.45720853431660685,6,0
0.333543990578523,0.04373116941730544,0.44535030729601666,4,1
0.3009643168539019,0.03822072643483898,0.4973816545348968,0,1
0.277861820983362,0.05778088965975753,0.45495841574594864,1,1
0.364650527842879,0.13955830009382475,0.4990236815012816,0,1
0.261608897601572,0.19159138937446676,0.6476247221534126,5,0
0.30040577029936305,0.040071673268103895,0.5793024579281422,0,1
0.1909597105976873,0.36759617948607093,0.5593215801344822,4,0
0.25507879499393343,0.2453111363380967,0.6501522214398266,7,1
0.30391630148999926,0.42950735615551033,0.5871456032650502,4,1
0.2386151782184175,0.2921205390187901,0.5269448769536721,5,0
0.2951724705500469,0.2664760791755891,0.48940231241592946,7,0
0.2665707285949306,0.0314551020050302,0.5381724845449332,0,0
0.303712247937819,0.09335494808266241,0.45183858583908115,0,0
0.353781823108261,0.33659831292077924,0.6529314710091354,2,1
0.3629289656819999,0.1875764279891409,0.4491905378978289,0,1
0.24805412142124336,0.3280907078764906,0.6151289619570743,0,0
0.24879918832316178,0.16140565028808487,0.5133459589908846,2,0
0.3792480563682375,0.09907261363433784,0.887728822742124,0,0
0.26258497727654617,0.022193126145402958,0.4915341591694461,2,1
0.3296241959296418,0.042198872871534295,0.3503553131998446,0,1
0.25052800093917404,0.013123613640460084,0.37943009770123703,7,1
0.2622681562155292,0.15752056981005821,0.4422597035602138,4,0
